,Balcony,Bathroom,High cost
149555,4,2,0
149556,1,2,0
149557,3,2,0
149558,2,2,0
149559,1,1,0
149560,2,2,0
149561,2,1,0
149562,1,2,0
149563,0,2,0
149564,3,3,0
149565,0,1,0
149566,2,2,0
149567,10,1,0
149568,1,2,0
149569,1,2,0
149570,1,2,0
149571,2,2,0
149572,0,2,0
149573,2,2,0
149574,0,1,0
149575,1,2,0
149576,2,2,0
149577,4,3,0
149578,4,3,0
149579,4,3,0
149580,4,3,0
149581,3,2,0
149582,2,3,0
149583,0,2,0
149584,0,2,0
149585,3,2,0
149586,2,2,0
149587,1,1,0
149588,0,0,0
149589,2,3,0
149590,2,2,0
149591,3,2,0
149592,2,2,0
149593,2,2,0
149594,2,2,0
149595,3,1,0
149596,2,2,0
149597,0,1,0
149598,0,1,0
149599,0,2,0
149600,0,2,0
149601,0,1,0
149602,0,1,0
149603,3,3,0
149604,0,3,0
149605,2,2,0
149606,3,2,0
149607,0,2,0
149608,2,2,0
149609,2,1,0
149610,0,2,0
149611,1,2,0
149612,2,1,0
149613,0,1,0
149614,3,3,0
149615,2,2,0
149616,3,2,0
149617,2,1,0
149618,0,2,0
149619,0,1,0
149620,2,2,0
149621,1,1,0
149622,3,3,0
149623,2,2,0
149624,1,1,0
149625,1,2,0
149626,1,2,0
149627,2,2,0
149628,0,2,0
149629,3,2,0
149630,3,3,0
149631,2,2,0
149632,2,1,0
149633,3,3,0
149634,0,1,0
149635,1,2,0
149636,2,2,0
149637,3,2,0
149638,2,2,0
149639,2,1,0
149640,0,2,0
149641,1,2,0
149642,1,2,0
149643,0,2,0
149644,0,2,0
149645,3,3,0
149646,2,2,0
149647,3,2,0
149648,2,2,0
149649,0,2,0
149650,1,1,0
149651,0,2,0
149652,3,2,0
149653,4,2,0
149654,2,1,0
149655,3,2,0
149656,1,1,0
149657,2,1,0
149658,2,2,0
149659,4,2,0
149660,1,2,0
149661,3,1,0
149662,2,3,0
149663,2,2,0
149664,2,2,0
149665,3,1,0
149666,0,1,0
149667,4,2,0
149668,2,1,0
149669,0,1,0
149670,1,2,0
149671,0,2,0
149672,4,2,0
149673,3,2,0
149674,2,1,0
149675,1,1,0
149676,1,2,0
149677,2,2,0
149678,1,2,0
149679,2,2,0
149680,1,1,0
149681,2,2,0
149682,2,2,0
149683,2,2,0
149684,3,2,0
149685,2,2,0
149686,3,2,0
149687,2,2,0
149688,2,2,0
149689,3,2,0
149690,2,2,0
149691,3,3,0
149692,2,2,0
149693,2,2,0
149694,2,2,0
149695,2,2,0
149696,3,2,0
149697,2,2,0
149698,1,2,0
149699,2,2,0
149700,3,3,0
149701,2,2,0
149702,3,2,0
149703,2,3,0
149704,1,2,0
149705,0,2,0
149706,0,3,0
149707,2,2,0
149708,3,2,0
149709,4,2,0
149710,2,2,0
149711,2,2,0
149712,3,2,0
149713,0,1,0
149714,1,1,0
149715,1,2,0
149716,0,2,0
149717,2,1,0
149718,2,2,0
149719,2,2,0
149720,2,2,0
149721,3,1,0
149722,3,3,0
149723,2,2,0
149724,0,1,0
149725,3,2,0
149726,3,2,0
149727,1,1,0
149728,3,2,0
149729,1,2,0
149730,3,3,0
149731,0,2,0
149732,0,2,0
149733,1,1,0
149734,4,3,0
149735,1,2,0
149736,0,1,0
149737,2,2,0
149738,1,1,0
149739,2,2,0
149740,1,2,0
149741,2,2,0
149742,1,1,0
149743,2,2,0
149744,1,2,0
149745,3,1,0
149746,0,2,0
149747,0,2,0
149748,3,3,0
149749,1,1,0
149750,0,1,0
149751,4,2,0
149752,2,1,0
149753,0,3,0
149754,2,3,0
149755,2,2,0
149756,3,2,0
149757,0,2,0
149758,2,3,0
149759,2,2,0
149760,3,2,0
149761,2,2,0
149762,0,1,0
149763,2,2,0
149764,2,2,0
149765,1,2,0
149766,1,2,0
149767,0,2,0
149768,3,3,0
149769,1,1,0
149770,3,2,0
149771,3,2,0
149772,1,2,0
149773,0,2,0
149774,3,2,0
149775,2,1,0
149776,2,1,0
149777,3,1,0
149778,4,2,0
149779,2,1,0
149780,1,2,0
149781,0,2,0
149782,1,2,0
149783,1,2,0
149784,3,2,0
149785,3,2,0
149786,2,2,0
149787,1,2,0
149788,2,2,0
149789,2,2,0
149790,2,2,0
149791,0,2,0
149792,2,2,0
149793,0,2,0
149794,2,1,0
149795,1,1,0
149796,3,2,0
149797,1,2,0
149798,3,1,0
149799,2,2,0
149800,0,2,0
149801,2,2,0
149802,0,2,0
149803,0,2,0
149804,0,2,0
149805,2,2,0
149806,0,2,0
149807,0,2,0
149808,1,1,0
149809,0,2,0
149810,0,2,0
149811,0,2,0
149812,0,2,0
149813,0,2,0
149814,0,1,0
149815,0,2,0
149816,1,2,0
149817,0,2,0
149818,2,2,0
149819,2,2,0
149820,1,2,0
149821,3,3,0
149822,2,2,0
149823,2,2,0
149824,3,2,0
149825,2,3,0
149826,0,3,0
149827,1,2,0
149828,2,2,0
149829,1,1,0
149830,1,2,0
149831,0,1,0
149832,2,2,0
149833,3,3,0
149834,2,1,0
149835,3,2,0
149836,0,2,0
149837,0,1,0
149838,2,2,0
149839,2,2,0
149840,1,2,0
149841,1,1,0
149842,3,2,0
149843,1,1,0
149844,3,3,0
149845,3,2,0
149846,2,2,0
149847,3,3,0
149848,5,4,0
149849,2,2,0
149850,1,2,0
149851,3,2,0
149852,3,3,0
149853,1,2,0
149854,3,2,0
149855,2,2,0
149856,0,2,0
149857,2,2,0
149858,0,1,0
149859,2,2,0
149860,1,1,0
149861,3,3,0
149862,3,2,0
149863,2,1,0
149864,2,2,0
149865,2,2,0
149866,2,2,0
149867,0,2,0
149868,3,2,0
149869,5,4,0
149870,0,2,0
149871,2,2,0
149872,0,2,0
149873,3,2,0
149874,2,2,0
149875,0,2,0
149876,2,3,0
149877,2,2,0
149878,2,2,0
149879,2,2,0
149880,1,2,0
149881,2,1,0
149882,0,2,0
149883,1,2,0
149884,0,1,0
149885,2,3,0
149886,2,1,0
149887,1,2,0
149888,2,1,0
149889,0,1,0
149890,1,2,0
149891,2,2,0
149892,3,2,0
149893,0,2,0
149894,1,1,0
149895,0,3,0
149896,0,3,0
149897,2,3,0
149898,2,2,0
149899,2,2,0
149900,2,2,0
149901,2,2,0
149902,3,1,0
149903,0,2,0
149904,0,1,0
149905,0,3,0
149906,0,1,0
149907,0,2,0
149908,2,2,0
149909,1,2,0
149910,3,2,0
149911,1,2,0
149912,2,1,0
149913,1,1,0
149914,2,2,0
149915,3,5,0
149916,0,1,0
149917,1,2,0
149918,0,2,0
149919,2,2,0
149920,0,1,0
149921,2,2,0
149922,2,2,0
149923,2,2,0
149924,3,1,0
149925,3,3,0
149926,2,2,0
149927,3,2,0
149928,1,2,0
149929,0,2,0
149930,2,2,0
149931,3,3,0
149932,2,1,0
149933,2,2,0
149934,2,2,0
149935,1,2,0
149936,1,2,0
149937,1,2,0
149938,2,2,0
149939,0,1,0
149940,3,1,0
149941,3,3,0
149942,4,2,0
149943,3,2,0
149944,0,2,0
149945,1,2,0
149946,1,2,0
149947,1,2,0
149948,2,2,0
149949,2,2,0
149950,0,3,0
149951,0,3,0
149952,0,3,0
149953,0,2,0
149954,0,3,0
149955,2,2,0
149956,3,3,0
149957,1,1,0
149958,0,2,0
149959,0,3,0
149960,0,2,0
149961,0,2,0
149962,0,1,0
149963,2,2,0
149964,3,3,0
149965,0,2,0
149966,0,3,0
149967,3,3,0
149968,3,2,0
149969,2,1,0
149970,2,2,0
149971,4,2,0
149972,2,2,0
149973,2,1,0
149974,3,2,0
149975,3,3,0
149976,3,2,0
149977,2,1,0
149978,0,2,0
149979,1,2,0
149980,2,2,0
149981,1,2,0
149982,0,2,0
149983,1,1,0
149984,0,2,0
149985,1,1,0
149986,3,3,0
149987,2,2,0
149988,2,2,0
149989,3,2,0
149990,3,3,0
149991,2,2,0
149992,0,2,0
149993,0,1,0
149994,2,2,0
149995,0,2,0
149996,3,3,0
149997,2,2,0
149998,2,2,0
149999,2,2,0
150000,2,2,0
150001,2,1,0
150002,2,2,0
150003,3,2,0
150004,4,3,0
150005,2,2,0
150006,0,2,0
150007,2,2,0
150008,2,1,0
150009,3,2,0
150010,2,2,0
150011,2,2,0
150012,2,3,0
150013,0,2,0
150014,0,2,0
150015,0,3,0
150016,3,3,0
150017,2,2,0
150018,1,1,0
150019,0,3,0
150020,2,2,0
150021,2,2,0
150022,2,2,0
150023,2,2,0
150024,2,2,0
150025,3,2,0
150026,1,2,0
150027,3,3,0
150028,0,2,0
150029,2,1,0
150030,1,2,0
150031,2,2,0
150032,5,4,0
150033,0,2,0
150034,2,2,0
150035,3,3,0
150036,1,1,0
150037,3,1,0
150038,3,2,0
150039,2,2,0
150040,2,2,0
150041,2,1,0
150042,3,2,0
150043,3,3,0
150044,2,2,0
150045,2,2,0
150046,2,2,0
150047,2,2,0
150048,3,2,0
150049,2,2,0
150050,0,1,0
150051,4,3,0
150052,3,3,0
150053,3,2,0
150054,0,1,0
150055,1,1,0
150056,3,2,0
150057,2,2,0
150058,2,2,0
150059,0,0,0
150060,1,2,0
150061,3,3,0
150062,2,2,0
150063,0,2,0
150064,3,2,0
150065,5,4,0
150066,1,1,0
150067,3,3,0
150068,1,2,0
150069,3,2,0
150070,2,2,0
150071,2,2,0
150072,3,3,0
150073,1,2,0
150074,3,2,0
150075,2,1,0
150076,0,1,0
150077,3,2,0
150078,1,1,0
150079,0,1,0
150080,4,2,0
150081,0,2,0
150082,0,2,0
150083,1,2,0
150084,2,2,0
150085,2,2,0
150086,2,3,0
150087,2,2,0
150088,3,2,0
150089,0,2,0
150090,2,2,0
150091,2,2,0
150092,4,2,0
150093,2,2,0
150094,0,3,0
150095,3,2,0
150096,3,2,0
150097,2,2,0
150098,2,2,0
150099,2,2,0
150100,0,2,0
150101,3,3,0
150102,3,3,0
150103,4,4,0
150104,3,3,0
150105,0,3,0
150106,3,2,0
150107,2,2,0
150108,1,2,0
150109,3,2,0
150110,3,2,0
150111,2,2,0
150112,3,1,0
150113,4,1,0
150114,2,2,0
150115,1,2,0
150116,0,1,0
150117,2,2,0
150118,0,2,0
150119,3,3,0
150120,4,2,0
150121,3,3,0
150122,4,3,0
150123,3,2,0
150124,3,2,0
150125,3,2,0
150126,3,2,0
150127,3,2,0
150128,3,3,0
150129,3,3,0
150130,3,3,0
150131,3,3,0
150132,2,1,0
150133,2,1,0
150134,2,1,0
150135,2,1,0
150136,0,2,0
150137,2,2,0
150138,2,2,0
150139,3,2,0
150140,3,2,0
150141,1,2,0
150142,2,2,0
150143,0,2,1
150144,1,1,0
150145,0,2,0
150146,0,1,1
150147,0,2,0
150148,0,1,0
150149,2,1,0
150150,1,1,0
150151,0,1,1
150152,0,1,0
150153,2,2,0
150154,0,1,1
150155,2,1,0
150156,0,1,0
150157,3,1,0
150158,0,4,0
150159,0,1,0
150160,0,1,0
150161,1,2,0
150162,0,3,0
150163,0,2,0
150164,0,1,0
150165,2,2,0
150166,0,2,0
150167,3,2,0
150168,0,2,1
150169,2,1,0
150170,3,2,1
150171,0,2,0
150172,3,2,0
150173,2,2,0
150174,0,3,0
150175,0,3,1
150176,0,2,0
150177,3,2,1
150178,0,1,1
150179,0,3,1
150180,0,2,1
150181,0,2,1
150182,0,1,0
150183,0,1,0
150184,0,1,0
150185,1,2,0
150186,0,1,1
150187,1,3,1
150188,0,1,0
150189,1,1,0
150190,2,2,0
150191,0,1,0
150192,0,2,0
150193,1,1,0
150194,0,1,0
150195,2,1,0
150196,0,1,1
150197,2,2,0
150198,0,1,0
150199,4,2,0
150200,2,1,0
150201,1,3,1
150202,3,2,1
150203,0,2,1
150204,0,3,1
150205,1,3,1
150206,3,2,0
150207,0,0,0
150208,1,2,1
150209,2,2,1
150210,0,2,1
150211,0,2,0
150212,0,1,0
150213,2,2,0
150214,2,3,1
150215,0,1,1
150216,0,2,1
150217,0,2,1
150218,2,1,0
150219,0,1,0
150220,1,2,1
150221,2,2,1
150222,2,2,1
150223,3,3,1
150224,1,1,0
150225,0,1,1
150226,0,2,1
150227,0,2,1
150228,0,1,1
150229,0,2,0
150230,0,1,0
150231,0,2,1
150232,0,2,1
150233,3,2,0
150234,1,2,0
150235,0,2,0
150236,2,2,0
150237,0,0,0
150238,3,2,0
150239,0,2,0
150240,2,2,0
150241,2,2,0
150242,0,2,0
150243,4,4,0
150244,1,3,0
150245,0,3,1
150246,1,1,0
150247,1,2,0
150248,2,2,0
150249,0,2,0
150250,2,2,0
150251,0,2,0
150252,1,2,0
150253,1,2,0
150254,1,2,0
150255,1,1,0
150256,3,2,0
150257,1,2,0
150258,3,2,0
150259,0,0,0
150260,0,2,0
150261,0,1,0
150262,0,2,0
150263,0,2,0
150264,0,2,0
150265,0,1,0
150266,0,1,0
150267,0,2,0
150268,2,3,0
150269,0,1,0
150270,0,2,1
150271,2,2,0
150272,0,2,0
150273,1,3,0
150274,0,2,0
150275,4,4,0
150276,0,2,0
150277,2,2,0
150278,3,2,0
150279,2,2,0
150280,1,2,0
150281,0,1,0
150282,3,3,1
150283,0,2,0
150284,0,2,0
150285,2,2,0
150286,0,2,0
150287,0,2,0
150288,2,2,0
150289,0,1,0
150290,0,1,0
150291,3,4,0
150292,0,2,0
150293,1,1,0
150294,2,3,0
150295,1,2,0
150296,2,2,0
150297,0,1,0
150298,1,2,0
150299,2,2,0
150300,1,1,1
150301,2,2,0
150302,0,2,0
150303,2,1,0
150304,3,3,0
150305,2,2,0
150306,1,1,0
150307,0,3,0
150308,0,3,0
150309,0,2,0
150310,0,2,0
150311,0,2,0
150312,0,2,0
150313,0,1,0
150314,1,2,0
150315,0,3,0
150316,0,2,0
150317,0,2,0
150318,0,2,0
150319,0,2,0
150320,0,2,0
150321,2,3,0
150322,2,2,0
150323,1,2,0
150324,2,2,0
150325,2,2,0
150326,0,3,0
150327,1,1,0
150328,0,2,0
150329,0,2,0
150330,2,2,0
150331,1,2,0
150332,2,2,0
150333,1,2,0
150334,2,2,0
150335,0,1,0
150336,1,2,0
150337,2,2,0
150338,0,2,0
150339,4,3,0
150340,0,3,0
150341,0,2,0
150342,0,2,0
150343,2,2,0
150344,0,2,0
150345,0,2,0
150346,5,3,0
150347,0,2,0
150348,1,2,0
150349,2,2,0
150350,0,2,0
150351,1,1,0
150352,2,2,0
150353,0,1,0
150354,1,2,0
150355,3,3,1
150356,2,3,0
150357,1,3,0
150358,2,3,1
150359,2,2,0
150360,2,2,0
150361,1,2,0
150362,1,2,0
150363,2,2,0
150364,0,2,0
150365,1,2,0
150366,1,2,0
150367,0,3,0
150368,2,2,0
150369,0,2,0
150370,2,2,0
150371,1,2,0
150372,1,2,1
150373,1,2,0
150374,1,2,1
150375,1,2,0
150376,1,3,0
150377,0,2,0
150378,0,2,0
150379,0,2,0
150380,0,2,0
150381,0,3,0
150382,0,3,0
150383,0,3,0
150384,0,3,0
150385,1,2,0
150386,0,2,0
150387,0,2,0
150388,0,2,0
150389,2,2,0
150390,2,2,0
150391,2,2,0
150392,0,3,0
150393,1,2,0
150394,2,2,1
150395,2,3,0
150396,1,2,0
150397,0,2,0
150398,0,0,1
150399,3,3,1
150400,0,1,0
150401,1,2,1
150402,1,2,0
150403,0,2,0
150404,0,2,1
150405,0,2,0
150406,0,3,0
150407,0,2,0
150408,0,3,1
150409,0,3,1
150410,0,3,1
150411,0,2,0
150412,0,2,1
150413,1,3,0
150414,0,2,0
150415,0,2,1
150416,0,2,1
150417,0,2,1
150418,0,3,1
150419,2,2,0
150420,1,2,1
150421,0,2,0
150422,2,3,1
150423,2,2,0
150424,2,2,0
150425,2,2,1
150426,1,2,0
150427,3,3,0
150428,1,1,0
150429,2,3,1
150430,4,3,0
150431,0,2,0
150432,2,2,0
150433,0,2,0
150434,0,2,0
150435,0,3,0
150436,0,3,0
150437,3,3,1
150438,0,3,0
150439,0,3,0
150440,0,3,1
150441,1,1,0
150442,1,2,0
150443,1,2,0
150444,2,3,0
150445,1,2,1
150446,0,2,0
150447,0,2,0
150448,2,2,0
150449,1,1,0
150450,1,2,0
150451,2,3,1
150452,3,3,1
150453,1,2,0
150454,3,3,0
150455,0,3,1
150456,2,2,0
150457,0,0,0
150458,1,2,1
150459,3,4,1
150460,2,2,1
150461,1,2,1
150462,1,2,0
150463,2,2,0
150464,1,2,0
150465,2,2,1
150466,1,2,1
150467,2,3,1
150468,1,2,0
150469,1,5,0
150470,0,2,1
150471,2,2,0
150472,2,2,0
150473,2,2,0
150474,1,2,0
150475,1,2,1
150476,2,2,0
150477,0,2,1
150478,2,2,0
150479,2,2,1
150480,0,3,0
150481,2,2,0
150482,1,3,0
150483,2,2,1
150484,1,2,1
150485,2,2,0
150486,1,2,1
150487,0,2,0
150488,1,4,1
150489,0,3,0
150490,3,4,1
150491,3,2,0
150492,2,2,1
150493,0,2,0
150494,2,3,0
150495,2,3,1
150496,2,2,0
150497,2,2,0
150498,1,1,0
150499,0,2,1
150500,3,3,0
150501,2,2,0
150502,1,2,1
150503,0,2,1
150504,0,2,0
150505,0,3,0
150506,0,3,0
150507,3,3,0
150508,0,2,0
150509,2,2,1
150510,2,2,0
150511,2,3,0
150512,2,2,0
150513,2,3,1
150514,3,2,0
150515,2,2,0
150516,1,3,0
150517,3,3,1
150518,2,2,0
150519,2,2,0
150520,2,3,1
150521,1,2,0
150522,0,2,1
150523,1,3,1
150524,1,2,1
150525,2,2,0
150526,2,2,1
150527,2,3,1
150528,2,2,0
150529,2,2,1
150530,0,1,0
150531,0,2,0
150532,2,3,0
150533,1,2,1
150534,2,2,0
150535,0,2,0
150536,0,2,1
150537,0,2,0
150538,0,2,0
150539,1,2,0
150540,2,2,0
150541,1,2,1
150542,1,2,1
150543,0,2,1
150544,0,2,0
150545,0,3,0
150546,2,2,0
150547,1,1,1
150548,1,1,0
150549,2,2,0
150550,1,4,0
150551,1,3,1
150552,1,2,0
150553,2,2,0
150554,2,2,0
150555,1,2,0
150556,2,2,0
150557,2,3,1
150558,0,2,0
150559,2,3,1
150560,1,1,1
150561,1,2,1
150562,0,0,0
150563,3,2,0
150564,0,2,0
150565,3,2,1
150566,0,3,1
150567,0,2,1
150568,0,3,1
150569,2,2,0
150570,2,3,0
150571,0,2,0
150572,0,2,0
150573,0,2,0
150574,2,4,0
150575,0,0,1
150576,2,2,0
150577,0,3,0
150578,1,2,0
150579,2,2,0
150580,1,3,1
150581,1,2,0
150582,1,2,0
150583,0,2,0
150584,1,2,0
150585,1,2,0
150586,3,5,0
150587,0,3,1
150588,2,3,0
150589,3,3,1
150590,3,3,1
150591,1,2,1
150592,2,2,1
150593,0,3,0
150594,2,3,1
150595,1,3,1
150596,2,2,1
150597,2,2,1
150598,2,3,1
150599,2,3,1
150600,1,2,0
150601,1,2,1
150602,0,2,0
150603,0,4,1
150604,2,2,1
150605,1,2,0
150606,4,3,1
150607,1,3,1
150608,0,3,0
150609,1,2,1
150610,0,2,0
150611,2,2,1
150612,1,2,0
150613,0,2,0
150614,2,2,0
150615,2,2,0
150616,1,2,0
150617,0,2,0
150618,2,2,0
150619,2,2,0
150620,2,2,1
150621,2,2,0
150622,1,2,0
150623,4,4,0
150624,0,2,1
150625,2,2,0
150626,0,0,1
150627,2,3,1
150628,2,2,0
150629,2,3,0
150630,0,3,1
150631,1,2,0
150632,1,2,1
150633,2,2,0
150634,3,3,1
150635,2,2,0
150636,1,2,0
150637,2,5,0
150638,2,3,0
150639,1,2,0
150640,0,3,0
150641,0,2,0
150642,0,2,1
150643,0,2,0
150644,0,2,0
150645,2,2,1
150646,1,2,1
150647,1,1,0
150648,1,2,0
150649,3,4,1
150650,2,2,0
150651,2,2,1
150652,0,2,0
150653,2,2,0
150654,3,3,0
150655,0,3,1
150656,2,2,1
150657,2,3,0
150658,3,3,1
150659,3,4,0
150660,1,2,0
150661,1,2,0
150662,1,2,0
150663,2,3,1
150664,2,2,0
150665,1,2,0
150666,2,3,1
150667,4,2,0
150668,3,3,1
150669,1,2,0
150670,2,2,0
150671,2,2,1
150672,0,2,1
150673,2,3,1
150674,0,2,1
150675,0,2,1
150676,0,2,1
150677,2,2,0
150678,1,1,0
150679,1,2,0
150680,2,2,0
150681,2,3,1
150682,3,2,1
150683,2,2,0
150684,0,3,0
150685,0,2,0
150686,2,2,0
150687,0,2,0
150688,1,2,0
150689,2,2,0
150690,1,2,0
150691,1,1,0
150692,1,2,1
150693,2,2,1
150694,1,1,0
150695,2,3,1
150696,0,1,0
150697,2,2,0
150698,1,2,0
150699,2,3,0
150700,0,2,0
150701,0,2,0
150702,0,2,0
150703,0,2,0
150704,0,2,1
150705,0,2,1
150706,1,2,0
150707,1,1,1
150708,3,3,1
150709,1,2,0
150710,1,2,0
150711,0,2,0
150712,2,2,1
150713,3,3,0
150714,0,2,0
150715,0,4,1
150716,3,3,0
150717,0,2,1
150718,0,1,0
150719,0,3,1
150720,2,3,0
150721,1,2,0
150722,0,2,0
150723,1,2,0
150724,2,2,0
150725,1,2,0
150726,1,2,0
150727,0,4,1
150728,2,3,0
150729,1,1,0
150730,2,3,0
150731,3,2,0
150732,1,2,1
150733,1,1,1
150734,2,2,0
150735,1,2,0
150736,1,2,0
150737,0,2,0
150738,0,1,0
150739,1,2,1
150740,3,3,0
150741,1,2,1
150742,0,2,0
150743,0,2,0
150744,0,0,0
150745,1,2,1
150746,1,2,0
150747,1,3,1
150748,2,2,0
150749,2,2,0
150750,0,3,0
150751,2,2,0
150752,3,3,1
150753,2,2,0
150754,0,0,0
150755,1,3,1
150756,2,2,0
150757,1,2,0
150758,2,2,0
150759,0,2,0
150760,2,2,0
150761,0,2,1
150762,0,2,1
150763,0,2,0
150764,0,1,0
150765,3,2,0
150766,1,2,0
150767,1,2,0
150768,0,2,1
150769,1,3,1
150770,2,2,1
150771,0,2,0
150772,1,2,0
150773,0,2,0
150774,1,2,1
150775,2,5,1
150776,0,2,0
150777,1,3,1
150778,2,3,1
150779,1,2,1
150780,0,1,0
150781,2,2,0
150782,2,3,0
150783,1,2,0
150784,1,0,0
150785,0,1,0
150786,2,2,0
150787,2,3,0
150788,1,2,0
150789,0,2,0
150790,1,2,0
150791,2,5,1
150792,2,4,1
150793,1,2,0
150794,1,2,1
150795,1,2,1
150796,0,2,0
150797,2,2,1
150798,2,2,1
150799,2,2,0
150800,1,2,0
150801,2,2,1
150802,2,4,1
150803,2,4,1
150804,0,2,1
150805,1,1,0
150806,1,2,0
150807,2,3,0
150808,2,3,0
150809,3,2,0
150810,3,2,0
150811,3,3,0
150812,5,3,0
150813,4,3,0
150814,0,2,0
150815,0,1,1
150816,0,3,0
150817,3,3,0
150818,3,3,0
150819,3,3,0
150820,2,3,0
150821,4,3,0
150822,0,2,0
150823,4,3,0
150824,4,3,1
150825,0,3,0
150826,2,3,1
150827,4,4,1
150828,6,3,0
150829,3,4,0
150830,0,0,1
150831,4,3,0
150832,0,3,1
150833,3,3,0
150834,2,4,1
150835,1,2,0
150836,3,3,0
150837,2,3,0
150838,2,3,0
150839,0,3,0
150840,2,3,0
150841,2,3,0
150842,0,2,0
150843,4,4,0
150844,3,2,1
150845,3,3,0
150846,4,2,0
150847,2,2,1
150848,3,3,0
150849,0,2,0
150850,3,3,0
150851,3,3,0
150852,0,3,0
150853,0,3,0
150854,0,3,0
150855,0,3,0
150856,0,3,0
150857,0,4,0
150858,3,3,0
150859,4,3,1
150860,2,2,1
150861,5,3,0
150862,4,3,0
150863,4,3,0
150864,4,3,0
150865,2,1,0
150866,2,2,0
150867,2,3,0
150868,3,3,0
150869,3,2,0
150870,1,2,0
150871,2,2,0
150872,2,3,0
150873,3,4,0
150874,5,4,0
150875,3,3,1
150876,3,3,0
150877,2,2,0
150878,2,3,0
150879,3,3,0
150880,3,3,0
150881,2,2,0
150882,0,3,1
150883,3,3,0
150884,5,3,0
150885,2,3,0
150886,4,4,0
150887,3,3,0
150888,3,3,0
150889,3,2,0
150890,0,2,0
150891,0,2,1
150892,3,2,1
150893,4,4,0
150894,3,3,0
150895,4,4,0
150896,3,3,0
150897,1,1,0
150898,2,3,0
150899,2,2,1
150900,2,1,1
150901,3,4,0
150902,1,1,0
150903,2,3,0
150904,2,3,0
150905,4,4,0
150906,4,4,0
150907,0,2,0
150908,3,3,0
150909,2,2,0
150910,3,4,1
150911,0,2,0
150912,2,1,0
150913,2,3,0
150914,0,3,0
150915,3,3,0
150916,0,3,0
150917,3,3,0
150918,1,2,0
150919,3,4,1
150920,3,4,0
150921,2,2,0
150922,3,3,1
150923,0,4,0
150924,3,4,1
150925,2,3,1
150926,0,2,1
150927,0,2,1
150928,3,3,0
150929,2,2,1
150930,3,4,1
150931,0,2,1
150932,0,2,0
150933,0,2,0
150934,0,2,1
150935,3,3,0
150936,0,3,0
150937,0,3,0
150938,0,3,0
150939,0,3,0
150940,2,1,0
150941,2,3,0
150942,0,2,1
150943,2,3,0
150944,2,3,0
150945,3,3,0
150946,0,2,0
150947,0,2,0
150948,0,2,0
150949,0,2,0
150950,4,3,0
150951,3,3,0
150952,2,3,0
150953,3,3,0
150954,0,3,0
150955,0,3,1
150956,2,1,0
150957,0,2,0
150958,0,2,0
150959,0,2,0
150960,3,3,0
150961,3,4,0
150962,5,3,0
150963,3,2,1
150964,3,2,0
150965,4,3,0
150966,4,3,1
150967,3,2,1
150968,1,1,0
150969,3,3,0
150970,0,0,1
150971,4,3,0
150972,4,2,1
150973,0,2,0
150974,3,3,0
150975,3,3,0
150976,2,3,0
150977,2,3,0
150978,2,3,0
150979,3,3,1
150980,1,2,0
150981,3,3,0
150982,2,3,0
150983,2,1,1
150984,4,3,0
150985,0,2,0
150986,2,3,0
150987,3,3,0
150988,5,4,0
150989,5,3,0
150990,2,3,0
150991,3,3,0
150992,3,3,0
150993,3,3,0
150994,2,2,0
150995,0,2,0
150996,0,2,0
150997,2,2,1
150998,3,3,0
150999,3,2,0
151000,2,2,1
151001,2,3,0
151002,4,3,0
151003,4,3,0
151004,4,3,0
151005,4,3,0
151006,2,3,0
151007,2,3,0
151008,5,3,0
151009,4,4,0
151010,3,2,0
151011,2,3,0
151012,3,3,0
151013,3,3,0
151014,2,3,0
151015,3,4,0
151016,4,4,0
151017,3,3,1
151018,1,2,0
151019,2,2,0
151020,0,2,0
151021,0,1,1
151022,0,3,1
151023,0,5,0
151024,2,2,1
151025,3,3,1
151026,3,3,1
151027,2,2,1
151028,1,1,1
151029,3,2,1
151030,2,2,0
151031,0,1,0
151032,1,3,0
151033,0,2,1
151034,2,2,0
151035,2,3,0
151036,3,3,0
151037,3,3,0
151038,3,4,0
151039,4,3,0
151040,2,3,0
151041,2,2,0
151042,4,4,0
151043,2,2,0
151044,4,3,0
151045,3,3,0
151046,3,3,0
151047,3,2,1
151048,3,3,0
151049,4,3,0
151050,4,3,0
151051,3,4,0
151052,0,2,0
151053,0,3,1
151054,0,3,0
151055,2,1,1
151056,3,3,0
151057,3,3,0
151058,5,3,0
151059,2,3,1
151060,3,3,0
151061,3,3,0
151062,1,3,0
151063,3,3,0
151064,5,3,0
151065,3,3,0
151066,5,3,0
151067,2,3,0
151068,2,3,0
151069,2,4,0
151070,3,3,1
151071,2,2,0
151072,2,3,0
151073,2,3,0
151074,2,3,0
151075,2,2,1
151076,4,3,0
151077,4,3,0
151078,2,2,0
151079,3,2,1
151080,0,1,1
151081,4,3,1
151082,2,3,0
151083,2,3,0
151084,3,3,1
151085,2,3,0
151086,2,3,0
151087,4,3,1
151088,5,3,0
151089,3,4,1
151090,2,3,0
151091,4,3,0
151092,0,2,0
151093,2,2,0
151094,3,4,0
151095,0,2,0
151096,0,2,0
151097,5,4,0
151098,3,4,0
151099,2,3,0
151100,3,3,0
151101,1,3,0
151102,2,3,0
151103,2,2,0
151104,2,3,0
151105,3,3,0
151106,3,3,1
151107,3,3,0
